30/03/2022 10:14:46, File Created!
05/04/2022 16:22:32:827, 4, idle
05/04/2022 16:22:33:097, 4, idle
05/04/2022 16:22:33:367, 3, idle
05/04/2022 16:22:33:638, 3, idle
05/04/2022 16:22:33:910, 5, idle
05/04/2022 16:22:34:181, 4, idle
05/04/2022 16:22:34:452, 3, idle
05/04/2022 16:22:34:723, 3, idle
05/04/2022 16:22:34:997, 6, idle
05/04/2022 16:22:35:265, 4, idle
05/04/2022 16:22:35:538, 5, idle
05/04/2022 16:22:35:805, 2, idle
05/04/2022 16:22:36:080, 5, idle
05/04/2022 16:22:36:347, 1, idle
05/04/2022 16:22:36:620, 3, idle
05/04/2022 16:22:36:891, 4, idle
05/04/2022 16:22:37:163, 6, idle
05/04/2022 16:22:37:431, 3, idle
05/04/2022 16:22:37:701, 2, idle
05/04/2022 16:22:37:976, 7, idle
05/04/2022 16:22:38:241, 2, idle
05/04/2022 16:22:38:516, 6, idle
05/04/2022 16:22:38:784, 3, idle
05/04/2022 16:22:39:056, 3, idle
05/04/2022 16:22:39:329, 5, idle
05/04/2022 16:22:39:598, 2, idle
05/04/2022 16:22:39:873, 6, idle
05/04/2022 16:22:40:143, 4, idle
05/04/2022 16:22:40:413, 4, idle
05/04/2022 16:22:40:682, 2, idle
05/04/2022 16:22:40:956, 6, idle
05/04/2022 16:22:41:226, 5, idle
05/04/2022 16:22:41:496, 5, idle
05/04/2022 16:22:41:768, 5, idle
05/04/2022 16:22:42:037, 4, idle
05/04/2022 16:22:42:308, 4, idle
05/04/2022 16:22:42:580, 5, idle
05/04/2022 16:22:42:851, 5, idle
05/04/2022 16:22:43:118, 2, idle
05/04/2022 16:22:43:391, 5, idle
05/04/2022 16:22:43:665, 7, idle
05/04/2022 16:22:44:003, 41, idle
05/04/2022 16:22:44:303, 10, idle
05/04/2022 16:22:44:577, 9, idle
05/04/2022 16:22:44:845, 6, idle
05/04/2022 16:22:45:114, 4, idle
05/04/2022 16:22:45:383, 3, idle
05/04/2022 16:22:45:704, 51, idle
05/04/2022 16:22:45:964, 8, idle
05/04/2022 16:22:46:233, 2, idle
05/04/2022 16:22:46:507, 6, idle
05/04/2022 16:22:46:775, 3, idle
05/04/2022 16:22:47:049, 6, idle
05/04/2022 16:22:47:345, 25, idle
05/04/2022 16:22:47:660, 25, idle
05/04/2022 16:22:47:920, 5, idle
05/04/2022 16:22:48:189, 3, idle
05/04/2022 16:22:48:460, 4, idle
05/04/2022 16:22:48:730, 3, idle
05/04/2022 16:22:49:002, 4, idle
05/04/2022 16:22:49:272, 3, idle
05/04/2022 16:22:49:544, 4, idle
05/04/2022 16:22:49:839, 29, idle
05/04/2022 16:22:50:112, 6, idle
05/04/2022 16:22:50:380, 4, idle
05/04/2022 16:22:50:651, 4, idle
05/04/2022 16:22:50:929, 10, idle
05/04/2022 16:22:51:199, 5, idle
05/04/2022 16:22:51:469, 4, idle
05/04/2022 16:22:51:739, 4, idle
05/04/2022 16:22:52:010, 4, idle
05/04/2022 16:22:52:281, 4, idle
05/04/2022 16:22:52:550, 3, idle
05/04/2022 16:22:52:823, 6, idle
05/04/2022 16:22:53:093, 4, idle
05/04/2022 16:22:53:362, 3, idle
05/04/2022 16:22:54:250, 33, idle
05/04/2022 16:22:54:493, 5, idle
05/04/2022 16:22:54:762, 3, idle
05/04/2022 16:22:55:031, 2, idle
05/04/2022 16:22:55:305, 4, idle
05/04/2022 16:22:55:575, 4, idle
05/04/2022 16:22:55:847, 5, idle
05/04/2022 16:22:56:117, 5, idle
05/04/2022 16:22:56:385, 3, idle
05/04/2022 16:22:56:658, 5, idle
05/04/2022 16:22:56:927, 2, idle
05/04/2022 16:22:57:201, 4, idle
05/04/2022 16:22:57:469, 2, idle
05/04/2022 16:22:57:741, 3, idle
05/04/2022 16:22:58:011, 2, idle
05/04/2022 16:22:58:283, 4, idle
05/04/2022 16:22:58:553, 3, idle
05/04/2022 16:22:58:824, 2, idle
05/04/2022 16:22:59:096, 4, idle
05/04/2022 16:22:59:366, 2, idle
05/04/2022 16:22:59:637, 3, idle
05/04/2022 16:22:59:906, 2, idle
05/04/2022 16:23:00:176, 2, idle
05/04/2022 16:23:00:446, 2, idle
05/04/2022 16:23:00:719, 4, idle
05/04/2022 16:23:00:990, 5, idle
05/04/2022 16:23:01:260, 4, idle
05/04/2022 16:23:01:531, 3, idle
05/04/2022 16:23:01:801, 2, idle
05/04/2022 16:23:02:075, 6, idle
05/04/2022 16:23:02:347, 6, idle
05/04/2022 16:23:02:615, 4, idle
05/04/2022 16:23:02:885, 3, idle
05/04/2022 16:23:03:156, 4, idle
05/04/2022 16:23:03:427, 3, repeating_exercise
05/04/2022 16:23:03:709, 14, repeating_exercise
05/04/2022 16:23:03:980, 2, repeating_exercise
05/04/2022 16:23:04:253, 3, repeating_exercise
05/04/2022 16:23:04:524, 4, repeating_exercise
05/04/2022 16:23:04:795, 4, repeating_exercise
05/04/2022 16:23:05:063, 2, repeating_exercise
05/04/2022 16:23:05:343, 9, repeating_exercise
05/04/2022 16:23:05:617, 6, repeating_exercise
05/04/2022 16:23:05:887, 4, repeating_exercise
05/04/2022 16:23:06:157, 4, idle
05/04/2022 16:23:06:428, 4, idle
05/04/2022 16:23:06:750, 56, repeating_exercise
05/04/2022 16:23:07:060, 95, repeating_exercise
05/04/2022 16:23:07:240, 4, repeating_exercise
05/04/2022 16:23:07:510, 4, repeating_exercise
05/04/2022 16:23:07:782, 5, repeating_exercise
05/04/2022 16:23:08:051, 4, repeating_exercise
05/04/2022 16:23:21:494, 3, idle
05/04/2022 16:23:21:784, 22, idle
05/04/2022 16:23:22:046, 4, idle
05/04/2022 16:23:22:326, 12, idle
05/04/2022 16:23:22:591, 7, idle
05/04/2022 16:23:22:859, 3, idle
05/04/2022 16:23:23:131, 5, idle
05/04/2022 16:23:23:402, 4, idle
05/04/2022 16:23:23:672, 3, idle
05/04/2022 16:23:23:946, 5, idle
05/04/2022 16:23:24:216, 4, idle
05/04/2022 16:23:24:487, 5, idle
05/04/2022 16:23:24:756, 3, idle
05/04/2022 16:23:25:027, 4, idle
05/04/2022 16:23:25:304, 10, idle
05/04/2022 16:23:25:567, 2, idle
05/04/2022 16:23:25:840, 5, idle
05/04/2022 16:23:26:110, 3, repeating_exercise
05/04/2022 16:23:26:381, 4, repeating_exercise
05/04/2022 16:23:26:652, 4, repeating_exercise
05/04/2022 16:23:26:923, 5, repeating_exercise
05/04/2022 16:23:27:192, 2, repeating_exercise
05/04/2022 16:23:27:467, 5, repeating_exercise
05/04/2022 16:23:27:736, 4, repeating_exercise
05/04/2022 16:23:28:008, 5, repeating_exercise
05/04/2022 16:23:28:278, 4, repeating_exercise
05/04/2022 16:23:28:548, 4, idle
05/04/2022 16:23:28:819, 4, idle
05/04/2022 16:23:29:088, 3, idle
05/04/2022 16:23:29:369, 12, idle
05/04/2022 16:23:29:634, 3, idle
05/04/2022 16:23:29:907, 5, idle
05/04/2022 16:23:30:246, 73, repeating_exercise
05/04/2022 16:23:30:503, 59, repeating_exercise
05/04/2022 16:23:30:727, 12, repeating_exercise
05/04/2022 16:23:30:993, 7, repeating_exercise
05/04/2022 16:23:31:304, 48, repeating_exercise
05/04/2022 16:23:42:192, 0, idle
05/04/2022 16:23:42:200, 8, idle
05/04/2022 16:23:42:468, 4, idle
05/04/2022 16:23:42:740, 5, idle
05/04/2022 16:23:43:011, 5, idle
05/04/2022 16:23:43:283, 6, idle
05/04/2022 16:23:43:553, 6, idle
05/04/2022 16:23:43:837, 16, idle
05/04/2022 16:23:44:100, 7, idle
05/04/2022 16:23:44:367, 3, idle
05/04/2022 16:23:44:734, 99, repeating_exercise
05/04/2022 16:23:44:912, 5, repeating_exercise
05/04/2022 16:23:45:180, 3, repeating_exercise
05/04/2022 16:23:45:453, 5, repeating_exercise
05/04/2022 16:23:45:724, 6, repeating_exercise
05/04/2022 16:23:45:995, 5, repeating_exercise
05/04/2022 16:23:46:266, 6, repeating_exercise
05/04/2022 16:23:46:535, 4, idle
05/04/2022 16:23:46:806, 3, idle
05/04/2022 16:23:47:080, 6, idle
05/04/2022 16:23:47:357, 11, repeating_exercise
05/04/2022 16:23:47:625, 5, repeating_exercise
05/04/2022 16:23:47:894, 4, repeating_exercise
05/04/2022 16:23:48:211, 51, repeating_exercise
05/04/2022 16:23:48:533, 102, repeating_exercise
05/04/2022 16:24:03:835, 13, idle
05/04/2022 16:24:04:114, 21, idle
05/04/2022 16:24:04:369, 6, idle
05/04/2022 16:24:04:637, 3, idle
05/04/2022 16:24:04:921, 17, idle
05/04/2022 16:24:05:186, 7, idle
05/04/2022 16:24:05:465, 13, idle
05/04/2022 16:24:06:008, 7, idle
05/04/2022 16:24:06:279, 4, idle
05/04/2022 16:24:06:550, 4, repeating_exercise
05/04/2022 16:24:06:820, 3, repeating_exercise
05/04/2022 16:24:07:093, 5, repeating_exercise
05/04/2022 16:24:07:366, 6, repeating_exercise
05/04/2022 16:24:07:637, 6, repeating_exercise
05/04/2022 16:24:07:904, 2, repeating_exercise
05/04/2022 16:24:08:185, 12, idle
05/04/2022 16:24:08:452, 6, idle
05/04/2022 16:24:08:719, 3, idle
05/04/2022 16:24:09:035, 49, repeating_exercise
05/04/2022 16:24:09:309, 52, repeating_exercise
05/04/2022 16:24:09:533, 5, repeating_exercise
05/04/2022 16:24:09:801, 3, repeating_exercise
05/04/2022 16:24:10:072, 2, repeating_exercise
05/04/2022 16:24:10:349, 9, repeating_exercise
05/04/2022 16:24:24:308, 5, idle
05/04/2022 16:24:24:578, 4, idle
05/04/2022 16:24:24:850, 5, idle
05/04/2022 16:24:25:119, 4, idle
05/04/2022 16:24:25:389, 3, idle
05/04/2022 16:24:25:663, 7, idle
05/04/2022 16:24:25:932, 3, idle
05/04/2022 16:24:26:205, 6, idle
05/04/2022 16:24:26:478, 6, idle
05/04/2022 16:24:26:746, 2, idle
05/04/2022 16:24:27:020, 5, idle
05/04/2022 16:24:27:293, 5, idle
05/04/2022 16:24:27:563, 5, idle
05/04/2022 16:24:27:866, 36, idle
05/04/2022 16:24:28:109, 9, idle
05/04/2022 16:24:28:380, 9, idle
05/04/2022 16:24:28:644, 3, idle
05/04/2022 16:24:28:965, 53, repeating_exercise
05/04/2022 16:24:29:269, 86, repeating_exercise
05/04/2022 16:24:29:471, 18, repeating_exercise
05/04/2022 16:24:29:812, 88, repeating_exercise
05/04/2022 16:24:30:017, 22, repeating_exercise
05/04/2022 16:24:30:315, 50, repeating_exercise
05/04/2022 16:24:30:566, 29, repeating_exercise
05/04/2022 16:24:30:814, 7, repeating_exercise
05/04/2022 16:24:31:129, 51, repeating_exercise
05/04/2022 16:24:31:431, 82, repeating_exercise
05/04/2022 16:24:31:631, 11, repeating_exercise
05/04/2022 16:24:32:165, 3, idle
05/04/2022 16:24:32:435, 3, idle
05/04/2022 16:24:32:705, 2, idle
05/04/2022 16:24:32:764, 61, repeating_exercise
05/04/2022 16:24:33:251, 7, repeating_exercise
05/04/2022 16:24:33:528, 12, repeating_exercise
05/04/2022 16:24:33:833, 47, repeating_exercise
05/04/2022 16:24:45:264, 12, idle
05/04/2022 16:24:45:540, 16, idle
05/04/2022 16:24:45:812, 6, idle
05/04/2022 16:24:46:083, 5, idle
05/04/2022 16:24:46:369, 19, idle
05/04/2022 16:24:46:642, 11, idle
05/04/2022 16:24:46:916, 8, idle
05/04/2022 16:24:47:195, 15, idle
05/04/2022 16:24:47:454, 4, idle
05/04/2022 16:24:47:727, 6, idle
05/04/2022 16:24:48:275, 11, repeating_exercise
05/04/2022 16:24:48:585, 51, repeating_exercise
05/04/2022 16:24:48:811, 6, repeating_exercise
05/04/2022 16:24:49:079, 2, repeating_exercise
05/04/2022 16:24:49:350, 3, repeating_exercise
05/04/2022 16:24:49:629, 11, idle
05/04/2022 16:24:49:900, 4, idle
05/04/2022 16:24:50:172, 6, idle
05/04/2022 16:24:50:528, 91, repeating_exercise
05/04/2022 16:24:50:710, 3, repeating_exercise
05/04/2022 16:24:51:030, 52, repeating_exercise
05/04/2022 16:24:51:334, 84, repeating_exercise
05/04/2022 16:25:20:621, 3, idle
05/04/2022 16:25:20:898, 9, idle
05/04/2022 16:25:21:171, 10, idle
05/04/2022 16:25:21:439, 4, idle
05/04/2022 16:25:21:711, 6, idle
05/04/2022 16:25:21:983, 6, idle
05/04/2022 16:25:22:260, 12, idle
05/04/2022 16:25:22:536, 18, idle
05/04/2022 16:25:22:809, 6, idle
05/04/2022 16:25:23:078, 4, idle
05/04/2022 16:25:23:418, 72, idle
05/04/2022 16:25:23:687, 7, idle
05/04/2022 16:25:23:959, 5, idle
05/04/2022 16:25:24:252, 16, idle
05/04/2022 16:25:24:521, 7, idle
05/04/2022 16:25:24:806, 16, idle
05/04/2022 16:25:25:075, 11, idle
05/04/2022 16:25:25:361, 10, idle
05/04/2022 16:25:25:626, 2, idle
05/04/2022 16:25:25:902, 7, idle
05/04/2022 16:25:26:176, 7, idle
05/04/2022 16:25:26:451, 10, idle
05/04/2022 16:25:26:715, 4, idle
05/04/2022 16:25:26:987, 3, idle
05/04/2022 16:25:27:259, 3, idle
05/04/2022 16:25:27:537, 11, idle
05/04/2022 16:25:27:806, 9, idle
05/04/2022 16:25:28:084, 13, idle
05/04/2022 16:25:28:355, 3, idle
05/04/2022 16:25:28:703, 53, idle
05/04/2022 16:25:29:095, 99, idle
05/04/2022 16:25:29:388, 33, idle
05/04/2022 16:25:29:653, 2, idle
05/04/2022 16:25:29:927, 5, idle
05/04/2022 16:25:30:202, 9, idle
05/04/2022 16:25:30:470, 7, idle
05/04/2022 16:25:30:737, 3, idle
05/04/2022 16:25:31:014, 8, idle
05/04/2022 16:25:31:289, 6, idle
05/04/2022 16:25:31:560, 6, idle
05/04/2022 16:25:31:833, 8, idle
05/04/2022 16:25:32:102, 6, idle
05/04/2022 16:25:32:370, 3, idle
05/04/2022 16:25:32:642, 5, idle
05/04/2022 16:25:32:912, 4, idle
05/04/2022 16:25:33:190, 10, idle
05/04/2022 16:25:33:454, 3, idle
05/04/2022 16:25:33:726, 3, idle
05/04/2022 16:25:34:003, 7, idle
05/04/2022 16:25:34:271, 2, idle
05/04/2022 16:25:34:541, 2, idle
05/04/2022 16:25:34:813, 3, idle
05/04/2022 16:25:35:085, 3, idle
05/04/2022 16:25:35:357, 5, idle
05/04/2022 16:25:35:626, 3, idle
05/04/2022 16:25:35:900, 6, idle
05/04/2022 16:25:36:171, 4, idle
05/04/2022 16:25:36:440, 2, idle
05/04/2022 16:25:36:716, 7, idle
05/04/2022 16:25:36:995, 9, idle
05/04/2022 16:25:37:265, 4, idle
05/04/2022 16:25:37:532, 1, idle
05/04/2022 16:25:37:808, 5, idle
05/04/2022 16:25:38:093, 18, idle
05/04/2022 16:25:38:367, 12, idle
05/04/2022 16:25:38:635, 7, idle
05/04/2022 16:25:38:910, 7, idle
05/04/2022 16:25:39:184, 10, idle
05/04/2022 16:25:39:450, 5, idle
05/04/2022 16:25:39:721, 5, idle
05/04/2022 16:25:39:990, 4, idle
05/04/2022 16:25:40:262, 5, idle
05/04/2022 16:25:40:533, 4, idle
05/04/2022 16:25:40:807, 6, idle
05/04/2022 16:25:41:083, 11, idle
05/04/2022 16:25:41:426, 53, idle
05/04/2022 16:25:41:697, 10, idle
05/04/2022 16:25:42:870, 100, idle
05/04/2022 16:25:43:047, 7, idle
05/04/2022 16:25:43:314, 3, idle
05/04/2022 16:25:43:585, 4, idle
05/04/2022 16:25:43:858, 5, idle
05/04/2022 16:25:44:128, 5, idle
05/04/2022 16:25:44:436, 42, idle
05/04/2022 16:25:44:674, 3, idle
05/04/2022 16:25:44:954, 13, idle
05/04/2022 16:25:45:229, 11, idle
05/04/2022 16:25:45:498, 8, idle
05/04/2022 16:25:45:768, 6, repeating_exercise
05/04/2022 16:25:46:042, 10, repeating_exercise
05/04/2022 16:25:46:316, 13, repeating_exercise
05/04/2022 16:25:46:585, 5, repeating_exercise
05/04/2022 16:25:46:856, 5, repeating_exercise
05/04/2022 16:25:47:127, 5, repeating_exercise
05/04/2022 16:25:47:400, 7, idle
05/04/2022 16:25:47:669, 6, idle
05/04/2022 16:25:47:938, 4, idle
05/04/2022 16:25:48:293, 89, repeating_exercise
05/04/2022 16:25:48:501, 26, repeating_exercise
05/04/2022 16:25:48:801, 56, repeating_exercise
05/04/2022 16:25:49:055, 39, repeating_exercise
05/04/2022 16:25:58:565, 4, idle
05/04/2022 16:25:58:836, 4, idle
05/04/2022 16:25:59:106, 4, idle
05/04/2022 16:25:59:380, 7, idle
05/04/2022 16:25:59:651, 6, idle
05/04/2022 16:25:59:925, 9, idle
05/04/2022 16:26:00:197, 9, idle
05/04/2022 16:26:00:464, 5, idle
05/04/2022 16:26:00:735, 5, idle
05/04/2022 16:26:01:004, 3, idle
05/04/2022 16:26:01:277, 5, repeating_exercise
05/04/2022 16:26:01:548, 5, repeating_exercise
05/04/2022 16:26:01:818, 3, repeating_exercise
05/04/2022 16:26:02:091, 5, repeating_exercise
05/04/2022 16:26:02:362, 6, repeating_exercise
05/04/2022 16:26:02:631, 4, repeating_exercise
05/04/2022 16:26:02:908, 11, repeating_exercise
05/04/2022 16:26:03:177, 9, repeating_exercise
05/04/2022 16:26:03:453, 15, repeating_exercise
05/04/2022 16:26:03:725, 6, idle
05/04/2022 16:26:03:994, 3, idle
05/04/2022 16:26:04:267, 5, idle
05/04/2022 16:26:04:535, 2, idle
05/04/2022 16:26:04:806, 3, idle
05/04/2022 16:26:05:081, 8, idle
05/04/2022 16:26:05:416, 71, repeating_exercise
05/04/2022 16:26:05:895, 9, repeating_exercise
05/04/2022 16:26:06:163, 3, repeating_exercise
05/04/2022 16:26:06:475, 44, repeating_exercise
05/04/2022 16:26:06:743, 42, repeating_exercise
05/04/2022 16:26:42:761, 5, idle
05/04/2022 16:26:43:036, 9, idle
05/04/2022 16:26:43:307, 8, idle
05/04/2022 16:26:43:581, 8, idle
05/04/2022 16:26:43:851, 6, idle
05/04/2022 16:26:44:118, 3, idle
05/04/2022 16:26:44:391, 4, idle
05/04/2022 16:26:44:664, 6, idle
05/04/2022 16:26:44:935, 6, idle
05/04/2022 16:26:45:205, 5, idle
05/04/2022 16:26:45:476, 4, idle
05/04/2022 16:26:45:756, 12, idle
05/04/2022 16:26:46:020, 5, idle
05/04/2022 16:26:46:287, 2, idle
05/04/2022 16:26:46:565, 9, idle
05/04/2022 16:26:46:836, 8, idle
05/04/2022 16:26:47:105, 6, idle
05/04/2022 16:26:47:374, 4, idle
05/04/2022 16:26:47:645, 5, idle
05/04/2022 16:26:47:916, 5, idle
05/04/2022 16:26:48:184, 3, idle
05/04/2022 16:26:48:456, 5, idle
05/04/2022 16:26:48:725, 3, idle
05/04/2022 16:26:49:002, 10, idle
05/04/2022 16:26:49:284, 19, idle
05/04/2022 16:26:49:540, 4, idle
05/04/2022 16:26:49:811, 5, idle
05/04/2022 16:26:50:086, 9, idle
05/04/2022 16:26:50:351, 4, idle
05/04/2022 16:26:50:623, 4, idle
05/04/2022 16:26:50:895, 5, idle
05/04/2022 16:26:51:167, 5, idle
05/04/2022 16:26:51:436, 4, idle
05/04/2022 16:26:51:707, 4, idle
05/04/2022 16:26:51:987, 14, idle
05/04/2022 16:26:52:252, 5, idle
05/04/2022 16:26:52:521, 3, idle
05/04/2022 16:27:00:535, 5, idle
05/04/2022 16:27:00:810, 6, idle
05/04/2022 16:27:01:084, 9, idle
05/04/2022 16:27:01:348, 3, idle
05/04/2022 16:27:01:623, 7, idle
05/04/2022 16:27:01:890, 3, idle
05/04/2022 16:27:02:165, 6, idle
05/04/2022 16:27:02:445, 16, idle
05/04/2022 16:27:02:704, 3, idle
05/04/2022 16:27:02:994, 21, repeating_exercise
05/04/2022 16:27:03:253, 8, repeating_exercise
05/04/2022 16:27:03:525, 9, repeating_exercise
05/04/2022 16:27:03:789, 2, repeating_exercise
05/04/2022 16:27:04:075, 18, repeating_exercise
05/04/2022 16:27:04:333, 6, repeating_exercise
05/04/2022 16:27:04:601, 2, repeating_exercise
05/04/2022 16:27:04:872, 3, repeating_exercise
05/04/2022 16:27:05:149, 8, idle
05/04/2022 16:27:05:420, 8, idle
05/04/2022 16:27:05:689, 5, idle
05/04/2022 16:27:05:967, 11, idle
05/04/2022 16:27:06:317, 91, repeating_exercise
05/04/2022 16:27:06:521, 24, repeating_exercise
05/04/2022 16:27:06:831, 63, repeating_exercise
05/04/2022 16:27:07:098, 58, repeating_exercise
05/04/2022 16:27:27:180, 9, idle
05/04/2022 16:27:27:451, 7, idle
05/04/2022 16:27:27:721, 5, idle
05/04/2022 16:27:27:991, 3, idle
05/04/2022 16:27:28:266, 7, idle
05/04/2022 16:27:28:535, 5, idle
05/04/2022 16:27:28:851, 50, idle
05/04/2022 16:27:29:116, 5, idle
05/04/2022 16:27:29:384, 3, idle
05/04/2022 16:27:29:661, 9, idle
05/04/2022 16:27:29:928, 4, idle
05/04/2022 16:27:30:200, 5, idle
05/04/2022 16:27:30:476, 9, idle
05/04/2022 16:27:30:743, 6, idle
05/04/2022 16:27:31:037, 24, idle
05/04/2022 16:27:31:308, 7, idle
05/04/2022 16:27:31:592, 18, idle
05/04/2022 16:27:31:886, 14, idle
05/04/2022 16:27:32:160, 7, idle
05/04/2022 16:27:32:429, 6, idle
05/04/2022 16:27:32:700, 5, idle
05/04/2022 16:27:32:989, 22, idle
05/04/2022 16:27:33:261, 5, idle
05/04/2022 16:27:33:533, 6, idle
05/04/2022 16:27:33:814, 9, idle
05/04/2022 16:27:34:106, 17, idle
05/04/2022 16:27:34:374, 4, idle
05/04/2022 16:27:34:644, 2, idle
05/04/2022 16:27:34:913, 1, idle
05/04/2022 16:27:35:190, 8, idle
05/04/2022 16:27:35:510, 56, idle
05/04/2022 16:27:35:769, 7, idle
05/04/2022 16:27:36:043, 6, idle
05/04/2022 16:27:36:314, 4, idle
05/04/2022 16:27:36:663, 82, idle
05/04/2022 16:27:36:857, 5, idle
05/04/2022 16:27:37:125, 3, idle
05/04/2022 16:27:37:397, 4, idle
05/04/2022 16:27:37:666, 3, idle
05/04/2022 16:27:37:940, 5, idle
05/04/2022 16:27:38:212, 6, idle
05/04/2022 16:27:38:480, 3, idle
05/04/2022 16:27:38:752, 4, idle
05/04/2022 16:27:39:025, 5, idle
05/04/2022 16:27:39:297, 5, repeating_exercise
05/04/2022 16:27:39:576, 14, repeating_exercise
05/04/2022 16:27:39:837, 5, repeating_exercise
05/04/2022 16:27:40:112, 10, repeating_exercise
05/04/2022 16:27:40:381, 7, repeating_exercise
05/04/2022 16:27:40:651, 4, repeating_exercise
05/04/2022 16:27:40:925, 7, idle
05/04/2022 16:27:41:192, 2, idle
05/04/2022 16:27:41:576, 116, repeating_exercise
05/04/2022 16:27:41:777, 46, repeating_exercise
05/04/2022 16:27:42:027, 26, repeating_exercise
05/04/2022 16:27:42:280, 8, repeating_exercise
05/04/2022 16:27:42:583, 39, repeating_exercise
05/04/2022 16:27:42:865, 49, repeating_exercise
05/04/2022 16:27:43:386, 29, repeating_exercise
05/04/2022 16:27:43:649, 21, repeating_exercise
05/04/2022 16:27:43:992, 92, repeating_exercise
05/04/2022 16:27:53:130, 6, idle
05/04/2022 16:27:53:403, 7, idle
05/04/2022 16:27:53:673, 6, idle
05/04/2022 16:27:53:945, 5, idle
05/04/2022 16:27:54:214, 4, idle
05/04/2022 16:27:54:492, 11, idle
05/04/2022 16:27:54:809, 29, idle
05/04/2022 16:27:55:103, 19, idle
05/04/2022 16:27:55:378, 9, idle
05/04/2022 16:27:55:645, 4, idle
05/04/2022 16:27:55:916, 3, idle
05/04/2022 16:27:56:196, 9, idle
05/04/2022 16:27:56:474, 11, idle
05/04/2022 16:27:56:741, 6, idle
05/04/2022 16:27:57:010, 3, idle
05/04/2022 16:27:57:280, 3, idle
05/04/2022 16:27:57:554, 7, idle
05/04/2022 16:27:57:832, 10, idle
05/04/2022 16:27:58:132, 22, idle
05/04/2022 16:27:58:431, 20, idle
05/04/2022 16:27:58:703, 6, idle
05/04/2022 16:27:58:971, 2, idle
05/04/2022 16:27:59:246, 7, idle
05/04/2022 16:27:59:513, 3, idle
05/04/2022 16:27:59:787, 5, idle
05/04/2022 16:28:00:067, 10, idle
05/04/2022 16:28:00:373, 26, idle
05/04/2022 16:28:00:674, 22, idle
05/04/2022 16:28:00:969, 14, idle
05/04/2022 16:28:01:297, 53, idle
05/04/2022 16:28:01:569, 8, idle
05/04/2022 16:28:01:876, 36, idle
05/04/2022 16:28:02:174, 35, idle
05/04/2022 16:28:02:445, 4, idle
05/04/2022 16:28:02:718, 5, idle
05/04/2022 16:28:02:987, 2, idle
05/04/2022 16:28:03:261, 5, idle
05/04/2022 16:28:03:531, 5, idle
05/04/2022 16:28:03:802, 5, idle
05/04/2022 16:28:04:074, 4, idle
05/04/2022 16:28:04:346, 4, idle
05/04/2022 16:28:04:619, 6, idle
05/04/2022 16:28:04:889, 6, idle
05/04/2022 16:28:05:157, 2, idle
05/04/2022 16:28:05:433, 8, idle
05/04/2022 16:28:05:701, 4, idle
05/04/2022 16:28:05:972, 4, idle
05/04/2022 16:28:06:297, 35, idle
05/04/2022 16:28:06:585, 23, idle
05/04/2022 16:28:06:855, 3, idle
05/04/2022 16:28:07:214, 19, idle
05/04/2022 16:28:07:480, 7, idle
05/04/2022 16:28:07:764, 19, idle
05/04/2022 16:28:08:027, 3, idle
05/04/2022 16:28:08:314, 15, idle
05/04/2022 16:28:08:667, 79, idle
05/04/2022 16:28:08:925, 14, idle
05/04/2022 16:28:09:197, 8, idle
05/04/2022 16:28:09:473, 8, idle
05/04/2022 16:28:09:788, 28, idle
05/04/2022 16:28:10:075, 19, idle
05/04/2022 16:28:10:356, 11, idle
05/04/2022 16:28:10:633, 12, idle
05/04/2022 16:28:10:911, 16, idle
05/04/2022 16:28:11:193, 16, idle
05/04/2022 16:28:11:465, 6, idle
05/04/2022 16:28:11:741, 9, idle
05/04/2022 16:28:12:011, 4, idle
05/04/2022 16:28:12:284, 6, idle
05/04/2022 16:28:12:560, 7, idle
05/04/2022 16:28:12:839, 12, idle
05/04/2022 16:28:13:124, 9, idle
05/04/2022 16:28:13:392, 5, idle
05/04/2022 16:28:13:672, 13, idle
05/04/2022 16:28:13:945, 5, idle
05/04/2022 16:28:14:212, 2, idle
05/04/2022 16:28:14:489, 8, idle
05/04/2022 16:28:14:760, 5, idle
05/04/2022 16:28:15:037, 7, idle
05/04/2022 16:28:15:308, 5, idle
