05/04/2022 15:37:14: File Created!
05/04/2022 15:37:14:174, robot_pos_w_timestamp, 1649169343288, 580.88, 303.88, 199.95, 2.3, 0.03, 3.02, tool_force, -0.44, -0.26, 0.01, actual_rep, 1, curr_step, 1, track_size, 84, robot_vel, 0.02, joints_pos, 26.76, 54.5, 1.44, -73.72, -1.75, 44.67, 76.71, tool_torque, 0.073, 0.265, 0.033, tool_momentum, 0.073, 0.265, 0.033, robot_mode, normal, 
05/04/2022 15:41:29:090, robot_pos_w_timestamp, 1649169597245, 466.74, 223.82, 356.75, 2.3, 0.03, 3.07, tool_force, -0.25, -0.09, 0.02, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 0.01, joints_pos, 24.0, 25.64, 2.27, -97.45, -2.08, 52.66, 75.38, tool_torque, -0.031, 0.24, 0.133, tool_momentum, -0.031, 0.241, 0.133, robot_mode, normal, 
05/04/2022 15:41:29:191, robot_pos_w_timestamp, 1649169597396, 466.74, 223.82, 356.75, 2.3, 0.03, 3.07, tool_force, -0.27, -0.08, 0.02, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 0.0, joints_pos, 24.0, 25.64, 2.27, -97.45, -2.08, 52.66, 75.38, tool_torque, -0.031, 0.24, 0.132, tool_momentum, -0.032, 0.24, 0.132, robot_mode, normal, 
05/04/2022 15:41:29:392, robot_pos_w_timestamp, 1649169597550, 466.74, 223.82, 356.75, 2.3, 0.03, 3.07, tool_force, -0.26, -0.09, 0.02, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 0.01, joints_pos, 24.0, 25.64, 2.27, -97.45, -2.08, 52.66, 75.38, tool_torque, -0.03, 0.24, 0.131, tool_momentum, -0.029, 0.239, 0.131, robot_mode, normal, 
05/04/2022 15:41:29:493, robot_pos_w_timestamp, 1649169597702, 466.74, 223.82, 356.75, 2.3, 0.03, 3.07, tool_force, -0.27, -0.09, 0.02, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 0.01, joints_pos, 24.0, 25.64, 2.27, -97.45, -2.08, 52.66, 75.38, tool_torque, -0.032, 0.247, 0.124, tool_momentum, -0.032, 0.247, 0.124, robot_mode, normal, 
05/04/2022 15:41:29:696, robot_pos_w_timestamp, 1649169597855, 466.74, 223.82, 356.76, 2.3, 0.03, 3.07, tool_force, -0.29, -0.07, 0.03, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 0.16, joints_pos, 24.0, 25.64, 2.27, -97.45, -2.08, 52.66, 75.38, tool_torque, -0.029, 0.256, 0.118, tool_momentum, -0.029, 0.256, 0.118, robot_mode, normal, 
05/04/2022 15:41:29:795, robot_pos_w_timestamp, 1649169598005, 466.67, 223.79, 356.78, 2.3, 0.03, 3.07, tool_force, -0.39, 0.13, 0.15, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 1.0, joints_pos, 24.0, 25.63, 2.27, -97.46, -2.08, 52.66, 75.38, tool_torque, -0.0070, 0.265, 0.131, tool_momentum, -0.0070, 0.264, 0.131, robot_mode, normal, 
05/04/2022 15:41:30:163, robot_pos_w_timestamp, 1649169598312, 467.13, 223.75, 356.57, 2.3, 0.03, 3.07, tool_force, -0.14, -0.18, -0.03, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 5.72, joints_pos, 24.0, 25.7, 2.25, -97.39, -2.09, 52.67, 75.38, tool_torque, -0.069, 0.222, 0.14, tool_momentum, -0.071, 0.223, 0.14, robot_mode, normal, 
05/04/2022 15:41:30:268, robot_pos_w_timestamp, 1649169598462, 466.74, 223.76, 355.91, 2.3, 0.03, 3.07, tool_force, 0.08, -1.04, -0.95, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 16.71, joints_pos, 24.02, 25.72, 2.25, -97.48, -2.1, 52.64, 75.38, tool_torque, -0.148, 0.196, 0.131, tool_momentum, -0.13, 0.201, 0.131, robot_mode, normal, 
05/04/2022 15:41:30:465, robot_pos_w_timestamp, 1649169598615, 464.39, 222.13, 356.56, 2.3, 0.03, 3.07, tool_force, 0.07, -0.64, -1.1, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 20.42, joints_pos, 23.99, 25.28, 2.22, -98.02, -2.06, 52.38, 75.38, tool_torque, 0.05, 0.171, 0.149, tool_momentum, 0.063, 0.172, 0.149, robot_mode, normal, 
05/04/2022 15:41:30:540, robot_pos_w_timestamp, 1649169598768, 463.03, 219.19, 358.49, 2.3, 0.03, 3.07, tool_force, 0.05, 1.32, 0.55, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 32.54, joints_pos, 23.77, 24.8, 2.11, -98.41, -1.8, 52.43, 74.9, tool_torque, 0.167, -0.012, 0.281, tool_momentum, 0.149, -0.048, 0.283, robot_mode, normal, 
05/04/2022 15:41:30:767, robot_pos_w_timestamp, 1649169598925, 463.02, 212.99, 359.49, 2.31, 0.03, 3.07, tool_force, 1.53, 0.02, -0.5, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 41.97, joints_pos, 23.17, 24.45, 2.03, -98.77, -1.56, 52.52, 73.62, tool_torque, 0.0060, -0.34, 0.363, tool_momentum, 0.012, -0.338, 0.363, robot_mode, normal, 
05/04/2022 15:41:30:811, robot_pos_w_timestamp, 1649169599073, 464.78, 207.43, 359.36, 2.31, 0.03, 3.08, tool_force, 0.71, 0.33, -0.25, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 38.44, joints_pos, 22.5, 24.44, 2.06, -98.8, -1.51, 52.73, 72.54, tool_torque, 0.024, -0.319, 0.396, tool_momentum, 0.027, -0.315, 0.394, robot_mode, normal, 
05/04/2022 15:41:31:068, robot_pos_w_timestamp, 1649169599224, 466.67, 201.66, 358.67, 2.32, 0.03, 3.08, tool_force, 0.97, 0.68, 0.02, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 43.16, joints_pos, 21.79, 24.47, 2.09, -98.87, -1.51, 52.8, 71.48, tool_torque, 0.058, -0.342, 0.426, tool_momentum, 0.067, -0.351, 0.429, robot_mode, normal, 
05/04/2022 15:41:31:127, robot_pos_w_timestamp, 1649169599375, 469.12, 195.83, 357.45, 2.33, 0.03, 3.08, tool_force, 1.01, 0.7, 0.42, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 40.64, joints_pos, 21.07, 24.62, 2.09, -98.85, -1.52, 52.86, 70.49, tool_torque, 0.066, -0.388, 0.424, tool_momentum, 0.061, -0.383, 0.424, robot_mode, normal, 
05/04/2022 15:41:31:328, robot_pos_w_timestamp, 1649169599529, 471.91, 190.06, 355.76, 2.33, 0.03, 3.09, tool_force, 0.67, -0.06, 0.26, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 39.16, joints_pos, 20.37, 24.85, 2.08, -98.8, -1.6, 52.86, 69.61, tool_torque, -0.073, -0.245, 0.399, tool_momentum, -0.076, -0.249, 0.399, robot_mode, normal, 
05/04/2022 15:41:31:523, robot_pos_w_timestamp, 1649169599679, 474.93, 184.25, 353.64, 2.33, 0.03, 3.09, tool_force, 1.02, 0.1, 0.4, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 43.27, joints_pos, 19.67, 25.15, 2.06, -98.7, -1.64, 52.87, 68.81, tool_torque, -0.058, -0.217, 0.413, tool_momentum, -0.056, -0.217, 0.413, robot_mode, normal, 
05/04/2022 15:41:31:627, robot_pos_w_timestamp, 1649169599833, 478.24, 178.39, 351.04, 2.33, 0.03, 3.1, tool_force, 1.03, -0.2, 0.24, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 40.4, joints_pos, 18.95, 25.55, 2.03, -98.54, -1.72, 52.87, 68.14, tool_torque, -0.079, -0.213, 0.403, tool_momentum, -0.079, -0.208, 0.403, robot_mode, normal, 
05/04/2022 15:41:31:824, robot_pos_w_timestamp, 1649169599983, 481.7, 172.61, 348.1, 2.33, 0.03, 3.1, tool_force, 0.9, -0.01, 0.24, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 47.76, joints_pos, 18.31, 26.0, 1.96, -98.35, -1.8, 52.87, 67.58, tool_torque, -0.064, -0.115, 0.384, tool_momentum, -0.074, -0.122, 0.385, robot_mode, normal, 
05/04/2022 15:41:31:898, robot_pos_w_timestamp, 1649169600138, 485.42, 165.83, 343.96, 2.33, 0.03, 3.11, tool_force, 0.71, 0.07, 0.19, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 50.97, joints_pos, 17.57, 26.66, 1.81, -98.05, -1.84, 52.87, 66.93, tool_torque, -0.041, -0.095, 0.354, tool_momentum, -0.043, -0.095, 0.355, robot_mode, normal, 
05/04/2022 15:41:32:129, robot_pos_w_timestamp, 1649169600289, 489.45, 160.94, 340.49, 2.32, 0.03, 3.11, tool_force, 0.86, -0.45, -0.09, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 53.05, joints_pos, 17.08, 27.23, 1.64, -97.78, -1.86, 52.88, 66.55, tool_torque, -0.093, -0.11, 0.374, tool_momentum, -0.098, -0.102, 0.374, robot_mode, normal, 
05/04/2022 15:41:32:168, robot_pos_w_timestamp, 1649169600441, 494.39, 155.25, 335.47, 2.31, 0.03, 3.12, tool_force, 0.8, 1.18, 0.71, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 60.77, joints_pos, 16.56, 28.08, 1.37, -97.32, -1.87, 52.81, 66.24, tool_torque, 0.186, -0.076, 0.35, tool_momentum, 0.182, -0.071, 0.349, robot_mode, normal, 
05/04/2022 15:41:32:431, robot_pos_w_timestamp, 1649169600594, 500.37, 150.31, 329.56, 2.3, 0.03, 3.12, tool_force, 0.99, -0.45, -0.45, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 65.52, joints_pos, 16.06, 29.11, 1.14, -96.71, -1.87, 52.48, 66.08, tool_torque, 0.04, -0.022, 0.324, tool_momentum, 0.043, -0.015, 0.324, robot_mode, normal, 
05/04/2022 15:41:32:449, robot_pos_w_timestamp, 1649169600747, 506.09, 147.09, 323.97, 2.3, 0.03, 3.12, tool_force, 0.27, 0.4, 0.05, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 55.16, joints_pos, 15.68, 30.07, 0.98, -96.17, -1.87, 51.92, 66.02, tool_torque, 0.177, 0.053, 0.314, tool_momentum, 0.182, 0.055, 0.314, robot_mode, normal, 
05/04/2022 15:41:32:712, robot_pos_w_timestamp, 1649169600899, 511.35, 144.74, 318.1, 2.29, 0.03, 3.12, tool_force, 0.52, 0.42, -0.22, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 52.12, joints_pos, 15.43, 31.04, 0.83, -95.62, -1.91, 51.32, 65.99, tool_torque, 0.165, -0.0060, 0.318, tool_momentum, 0.162, -0.017, 0.318, robot_mode, normal, 
05/04/2022 15:41:32:848, robot_pos_w_timestamp, 1649169601050, 515.79, 143.08, 312.38, 2.29, 0.03, 3.12, tool_force, 0.57, -0.02, -0.13, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 48.82, joints_pos, 15.24, 31.95, 0.7, -95.14, -1.93, 50.77, 65.98, tool_torque, 0.117, 0.019, 0.299, tool_momentum, 0.118, 0.013, 0.299, robot_mode, normal, 
05/04/2022 15:41:32:981, robot_pos_w_timestamp, 1649169601202, 519.98, 142.0, 306.64, 2.28, 0.03, 3.12, tool_force, 0.53, 0.23, -0.28, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 45.17, joints_pos, 15.09, 32.86, 0.61, -94.65, -1.95, 50.31, 65.98, tool_torque, 0.165, 0.045, 0.281, tool_momentum, 0.173, 0.041, 0.281, robot_mode, normal, 
05/04/2022 15:41:33:152, robot_pos_w_timestamp, 1649169601353, 524.14, 141.34, 300.84, 2.28, 0.04, 3.12, tool_force, 0.79, 0.05, -0.15, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 45.98, joints_pos, 14.99, 33.81, 0.51, -94.11, -1.96, 49.84, 65.98, tool_torque, 0.15, -0.027, 0.289, tool_momentum, 0.153, -0.03, 0.289, robot_mode, normal, 
05/04/2022 15:41:33:252, robot_pos_w_timestamp, 1649169601506, 528.35, 140.99, 295.03, 2.28, 0.04, 3.11, tool_force, 0.57, 0.05, -0.03, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 46.82, joints_pos, 14.95, 34.74, 0.38, -93.55, -1.97, 49.41, 65.98, tool_torque, 0.136, 0.014, 0.256, tool_momentum, 0.142, 0.014, 0.256, robot_mode, normal, 
05/04/2022 15:41:33:525, robot_pos_w_timestamp, 1649169601810, 536.95, 141.36, 283.39, 2.27, 0.04, 3.11, tool_force, 0.2, -0.01, 0.17, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 48.34, joints_pos, 14.94, 36.71, 0.16, -92.25, -1.96, 48.66, 66.02, tool_torque, 0.07, 0.143, 0.126, tool_momentum, 0.088, 0.134, 0.126, robot_mode, normal, 
05/04/2022 15:41:33:656, robot_pos_w_timestamp, 1649169601967, 541.34, 142.39, 277.5, 2.27, 0.04, 3.11, tool_force, -0.25, -0.2, -0.15, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 46.69, joints_pos, 14.97, 37.75, 0.11, -91.5, -1.97, 48.39, 66.13, tool_torque, -0.0050, 0.356, 0.0040, tool_momentum, -0.0030, 0.358, 0.0030, robot_mode, normal, 
05/04/2022 15:41:33:804, robot_pos_w_timestamp, 1649169602117, 545.82, 143.91, 271.78, 2.27, 0.04, 3.12, tool_force, -0.4, -0.07, 0.19, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 46.76, joints_pos, 15.08, 38.81, 0.04, -90.66, -2.04, 48.18, 66.31, tool_torque, -0.056, 0.456, -0.083, tool_momentum, -0.059, 0.458, -0.083, robot_mode, normal, 
05/04/2022 15:41:33:958, robot_pos_w_timestamp, 1649169602269, 550.6, 146.1, 265.98, 2.27, 0.04, 3.12, tool_force, -0.85, -0.22, 0.39, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 55.06, joints_pos, 15.24, 39.9, -0.04, -89.73, -2.11, 48.03, 66.55, tool_torque, -0.106, 0.554, -0.109, tool_momentum, -0.115, 0.548, -0.109, robot_mode, normal, 
05/04/2022 15:41:34:159, robot_pos_w_timestamp, 1649169602422, 555.75, 149.2, 260.23, 2.27, 0.04, 3.12, tool_force, -0.59, -0.64, -0.03, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 57.09, joints_pos, 15.5, 41.08, -0.13, -88.64, -2.22, 47.94, 66.91, tool_torque, -0.16, 0.598, -0.154, tool_momentum, -0.171, 0.604, -0.154, robot_mode, normal, 
05/04/2022 15:41:34:263, robot_pos_w_timestamp, 1649169602574, 561.31, 153.48, 254.4, 2.27, 0.05, 3.12, tool_force, -0.99, -0.76, 0.14, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 64.2, joints_pos, 15.88, 42.3, -0.25, -87.43, -2.33, 47.88, 67.36, tool_torque, -0.205, 0.623, -0.152, tool_momentum, -0.163, 0.611, -0.15, robot_mode, normal, 
05/04/2022 15:41:34:463, robot_pos_w_timestamp, 1649169602726, 566.75, 159.05, 248.91, 2.26, 0.05, 3.12, tool_force, -0.09, -1.15, -0.62, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 36.32, joints_pos, 16.54, 43.72, -0.47, -85.92, -2.43, 47.87, 68.1, tool_torque, -0.253, 0.522, -0.119, tool_momentum, -0.241, 0.552, -0.119, robot_mode, normal, 
05/04/2022 15:41:34:562, robot_pos_w_timestamp, 1649169602878, 571.06, 164.86, 244.91, 2.26, 0.05, 3.12, tool_force, -0.3, -1.28, -0.42, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 51.88, joints_pos, 17.03, 44.51, -0.65, -85.03, -2.44, 47.9, 68.62, tool_torque, -0.27, 0.459, -0.098, tool_momentum, -0.234, 0.463, -0.099, robot_mode, normal, 
05/04/2022 15:41:34:766, robot_pos_w_timestamp, 1649169603032, 574.7, 170.8, 241.41, 2.26, 0.06, 3.11, tool_force, -0.45, -0.75, 0.27, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 49.93, joints_pos, 17.63, 45.36, -0.84, -84.05, -2.43, 47.89, 69.33, tool_torque, -0.169, 0.552, -0.13, tool_momentum, -0.152, 0.539, -0.127, robot_mode, normal, 
05/04/2022 15:41:34:865, robot_pos_w_timestamp, 1649169603185, 577.72, 176.56, 238.44, 2.25, 0.06, 3.11, tool_force, -0.61, -0.86, 0.3, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 43.73, joints_pos, 18.18, 46.12, -0.98, -83.15, -2.38, 47.89, 70.0, tool_torque, -0.252, 0.57, -0.147, tool_momentum, -0.25, 0.553, -0.147, robot_mode, normal, 
05/04/2022 15:41:35:069, robot_pos_w_timestamp, 1649169603337, 580.39, 182.33, 235.72, 2.25, 0.06, 3.11, tool_force, -0.68, -0.64, -0.34, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 44.22, joints_pos, 18.69, 46.8, -1.1, -82.33, -2.36, 47.89, 70.68, tool_torque, -0.211, 0.53, -0.151, tool_momentum, -0.217, 0.531, -0.151, robot_mode, normal, 
05/04/2022 15:41:35:157, robot_pos_w_timestamp, 1649169603490, 582.94, 188.09, 233.12, 2.24, 0.06, 3.11, tool_force, -0.61, -0.79, 0.34, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 44.45, joints_pos, 19.22, 47.49, -1.19, -81.49, -2.36, 47.91, 71.4, tool_torque, -0.248, 0.529, -0.142, tool_momentum, -0.249, 0.524, -0.14, robot_mode, normal, 
05/04/2022 15:41:35:373, robot_pos_w_timestamp, 1649169603645, 585.1, 193.99, 230.61, 2.24, 0.06, 3.1, tool_force, -0.67, -0.88, 0.21, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 43.85, joints_pos, 19.7, 48.11, -1.25, -80.72, -2.35, 47.92, 72.08, tool_torque, -0.245, 0.55, -0.162, tool_momentum, -0.262, 0.567, -0.166, robot_mode, normal, 
05/04/2022 15:41:35:474, robot_pos_w_timestamp, 1649169603799, 587.0, 199.86, 228.08, 2.24, 0.06, 3.1, tool_force, -0.66, -0.74, 0.09, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 42.11, joints_pos, 20.19, 48.73, -1.29, -79.99, -2.35, 47.92, 72.73, tool_torque, -0.236, 0.573, -0.175, tool_momentum, -0.236, 0.553, -0.173, robot_mode, normal, 
05/04/2022 15:41:35:675, robot_pos_w_timestamp, 1649169603951, 588.63, 206.18, 225.29, 2.23, 0.06, 3.1, tool_force, -0.57, -0.5, 0.25, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 43.13, joints_pos, 20.71, 49.38, -1.33, -79.22, -2.33, 47.92, 73.42, tool_torque, -0.222, 0.535, -0.174, tool_momentum, -0.244, 0.553, -0.177, robot_mode, normal, 
05/04/2022 15:41:35:797, robot_pos_w_timestamp, 1649169604103, 590.03, 211.32, 223.06, 2.23, 0.06, 3.1, tool_force, -0.88, -0.95, -0.1, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 40.98, joints_pos, 21.12, 49.9, -1.35, -78.62, -2.33, 47.92, 73.95, tool_torque, -0.264, 0.609, -0.194, tool_momentum, -0.274, 0.63, -0.194, robot_mode, normal, 
05/04/2022 15:41:35:969, robot_pos_w_timestamp, 1649169604258, 591.16, 217.3, 220.55, 2.23, 0.07, 3.09, tool_force, -0.89, -0.52, 0.27, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 43.99, joints_pos, 21.59, 50.46, -1.35, -77.98, -2.33, 47.9, 74.54, tool_torque, -0.137, 0.639, -0.181, tool_momentum, -0.146, 0.645, -0.183, robot_mode, normal, 
05/04/2022 15:41:36:082, robot_pos_w_timestamp, 1649169604409, 592.06, 223.03, 217.98, 2.23, 0.06, 3.09, tool_force, -0.82, -0.68, -0.06, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 43.93, joints_pos, 22.04, 50.98, -1.35, -77.42, -2.28, 47.78, 74.95, tool_torque, -0.094, 0.61, -0.197, tool_momentum, -0.094, 0.597, -0.195, robot_mode, normal, 
05/04/2022 15:41:36:241, robot_pos_w_timestamp, 1649169604565, 592.89, 229.0, 215.45, 2.23, 0.07, 3.09, tool_force, -0.72, -0.42, -0.3, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 41.49, joints_pos, 22.49, 51.47, -1.34, -76.89, -2.24, 47.53, 75.3, tool_torque, -0.043, 0.568, -0.15, tool_momentum, -0.032, 0.552, -0.149, robot_mode, normal, 
05/04/2022 15:41:36:452, robot_pos_w_timestamp, 1649169604721, 593.62, 234.84, 213.01, 2.23, 0.07, 3.08, tool_force, -1.02, -0.8, -0.29, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 36.12, joints_pos, 22.93, 51.94, -1.31, -76.43, -2.17, 47.13, 75.51, tool_torque, -0.033, 0.494, -0.111, tool_momentum, -0.019, 0.462, -0.107, robot_mode, normal, 
05/04/2022 15:41:36:750, robot_pos_w_timestamp, 1649169605029, 594.45, 246.62, 208.52, 2.24, 0.07, 3.06, tool_force, -0.34, -0.44, -0.08, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 39.48, joints_pos, 23.71, 52.72, -1.14, -75.69, -2.03, 46.16, 75.66, tool_torque, -0.017, 0.403, -0.076, tool_momentum, -0.026, 0.423, -0.076, robot_mode, normal, 
05/04/2022 15:41:36:860, robot_pos_w_timestamp, 1649169605201, 594.5, 253.12, 206.31, 2.25, 0.06, 3.05, tool_force, -1.11, -0.8, -0.22, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 39.75, joints_pos, 24.09, 53.11, -0.97, -75.33, -1.97, 45.66, 75.67, tool_torque, -0.014, 0.501, -0.034, tool_momentum, -0.011, 0.501, -0.034, robot_mode, normal, 
05/04/2022 15:41:37:053, robot_pos_w_timestamp, 1649169605335, 594.38, 258.18, 204.6, 2.26, 0.06, 3.05, tool_force, -0.85, -1.05, -0.44, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 41.33, joints_pos, 24.35, 53.4, -0.76, -75.07, -1.97, 45.26, 75.67, tool_torque, -0.032, 0.399, -0.033, tool_momentum, -0.029, 0.375, -0.029, robot_mode, normal, 
05/04/2022 15:41:37:146, robot_pos_w_timestamp, 1649169605492, 593.8, 264.13, 202.98, 2.27, 0.06, 3.04, tool_force, -0.78, -0.64, 0.11, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 43.2, joints_pos, 24.66, 53.69, -0.52, -74.77, -1.97, 45.0, 75.67, tool_torque, 0.023, 0.462, -0.044, tool_momentum, 0.024, 0.466, -0.045, robot_mode, normal, 
05/04/2022 15:41:37:327, robot_pos_w_timestamp, 1649169605648, 592.9, 270.04, 201.51, 2.27, 0.06, 3.04, tool_force, -0.64, -0.91, -0.41, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 40.15, joints_pos, 24.98, 53.97, -0.28, -74.47, -1.96, 44.85, 75.67, tool_torque, -0.01, 0.377, -0.023, tool_momentum, 0.0020, 0.36, -0.023, robot_mode, normal, 
05/04/2022 15:41:37:451, robot_pos_w_timestamp, 1649169605799, 591.63, 275.73, 200.37, 2.28, 0.06, 3.03, tool_force, -0.84, -0.81, 0.11, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 40.22, joints_pos, 25.28, 54.2, 0.0, -74.22, -1.96, 44.76, 75.67, tool_torque, -0.0020, 0.433, 0.0010, tool_momentum, 0.0020, 0.412, 0.0020, robot_mode, normal, 
05/04/2022 15:41:37:599, robot_pos_w_timestamp, 1649169605950, 590.04, 281.48, 199.71, 2.29, 0.05, 3.03, tool_force, -0.92, -0.76, 0.15, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 40.56, joints_pos, 25.58, 54.35, 0.27, -74.03, -1.96, 44.72, 75.67, tool_torque, 0.0010, 0.43, 0.0, tool_momentum, -0.018, 0.467, -0.0050, robot_mode, normal, 
05/04/2022 15:41:37:757, robot_pos_w_timestamp, 1649169606106, 588.21, 287.41, 199.63, 2.3, 0.05, 3.03, tool_force, -0.82, -1.04, -0.22, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 39.64, joints_pos, 25.92, 54.45, 0.58, -73.86, -1.96, 44.7, 75.67, tool_torque, -0.027, 0.438, -0.0080, tool_momentum, -0.027, 0.44, -0.0080, robot_mode, normal, 
05/04/2022 15:41:37:957, robot_pos_w_timestamp, 1649169606256, 585.99, 293.1, 199.73, 2.3, 0.04, 3.03, tool_force, -1.12, -0.92, 0.01, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 39.17, joints_pos, 26.18, 54.48, 0.88, -73.77, -1.94, 44.69, 75.76, tool_torque, -0.028, 0.473, -0.094, tool_momentum, -0.026, 0.467, -0.094, robot_mode, normal, 
05/04/2022 15:41:38:064, robot_pos_w_timestamp, 1649169606425, 583.09, 299.41, 199.88, 2.3, 0.04, 3.02, tool_force, -1.08, -0.93, -0.11, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 40.9, joints_pos, 26.51, 54.49, 1.23, -73.74, -1.8, 44.67, 76.26, tool_torque, -0.033, 0.509, -0.142, tool_momentum, -0.031, 0.495, -0.142, robot_mode, normal, 
05/04/2022 15:41:38:261, robot_pos_w_timestamp, 1649169606561, 580.96, 303.83, 199.93, 2.3, 0.03, 3.02, tool_force, -1.25, -0.74, -0.11, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 30.04, joints_pos, 26.74, 54.5, 1.46, -73.72, -1.74, 44.66, 76.68, tool_torque, -0.036, 0.409, -0.142, tool_momentum, -0.033, 0.403, -0.141, robot_mode, normal, 
05/04/2022 15:41:38:366, robot_pos_w_timestamp, 1649169606717, 580.99, 303.69, 199.95, 2.3, 0.03, 3.02, tool_force, -0.78, -0.12, 0.28, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 2.0, joints_pos, 26.76, 54.49, 1.42, -73.72, -1.71, 44.66, 76.68, tool_torque, 0.056, 0.362, -0.028, tool_momentum, 0.058, 0.35, -0.028, robot_mode, normal, 
05/04/2022 15:41:38:570, robot_pos_w_timestamp, 1649169606869, 580.91, 303.81, 199.96, 2.3, 0.03, 3.02, tool_force, -0.99, -0.51, -0.09, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 1.28, joints_pos, 26.76, 54.49, 1.43, -73.73, -1.71, 44.66, 76.68, tool_torque, 0.0090, 0.397, -0.031, tool_momentum, 0.011, 0.39, -0.029, robot_mode, normal, 
05/04/2022 15:41:38:667, robot_pos_w_timestamp, 1649169607031, 580.89, 303.85, 199.98, 2.3, 0.03, 3.02, tool_force, -0.67, -0.42, -0.06, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 0.1, joints_pos, 26.76, 54.49, 1.44, -73.73, -1.73, 44.66, 76.69, tool_torque, 0.033, 0.354, -0.047, tool_momentum, 0.034, 0.356, -0.048, robot_mode, normal, 
05/04/2022 15:41:38:868, robot_pos_w_timestamp, 1649169607176, 580.89, 303.85, 199.98, 2.3, 0.03, 3.02, tool_force, -0.6, -0.28, 0.05, actual_rep, 10, curr_step, 84, track_size, 84, robot_vel, 0.16, joints_pos, 26.75, 54.49, 1.45, -73.73, -1.74, 44.66, 76.69, tool_torque, 0.054, 0.32, -0.039, tool_momentum, 0.055, 0.318, -0.039, robot_mode, normal, 
