06/04/2022 14:41:55: File Created!
06/04/2022 14:41:55:252, robot_pos_w_timestamp, 1649252427225, 588.17, 324.56, 216.56, 2.31, -0.01, 3.08, tool_force, -0.84, -0.1, 0.27, actual_rep, 1, curr_step, 1, track_size, 77, robot_vel, 0.08, joints_pos, 38.27, 57.25, -17.42, -67.56, 19.28, 54.78, 65.62, tool_torque, -0.01, 0.074, 0.031, tool_momentum, -0.013, 0.074, 0.031, robot_mode, normal, 
06/04/2022 14:45:01:641, robot_pos_w_timestamp, 1649252611108, 591.91, 260.22, 221.03, 2.36, 0.04, 3.12, tool_force, 1.04, 1.24, 0.3, actual_rep, 8, curr_step, 12, track_size, 77, robot_vel, 14.02, joints_pos, 36.27, 54.64, -20.82, -73.12, 18.99, 53.75, 57.51, tool_torque, 0.447, -0.443, 0.513, tool_momentum, 0.434, -0.436, 0.513, robot_mode, rotation_overlay, 
06/04/2022 14:45:01:826, robot_pos_w_timestamp, 1649252611269, 591.6, 258.2, 221.71, 2.41, 0.04, 3.12, tool_force, 0.66, 1.17, 0.07, actual_rep, 8, curr_step, 12, track_size, 77, robot_vel, 12.9, joints_pos, 36.15, 54.46, -20.82, -73.36, 18.96, 53.72, 54.71, tool_torque, 0.434, -0.382, 0.48, tool_momentum, 0.429, -0.379, 0.478, robot_mode, rotation_overlay, 
06/04/2022 14:45:01:977, robot_pos_w_timestamp, 1649252611412, 591.31, 256.76, 222.24, 2.42, 0.04, 3.13, tool_force, 0.07, 0.67, 0.02, actual_rep, 8, curr_step, 12, track_size, 77, robot_vel, 11.58, joints_pos, 36.13, 54.34, -20.9, -73.53, 18.95, 53.72, 54.1, tool_torque, 0.301, -0.149, 0.385, tool_momentum, 0.29, -0.235, 0.386, robot_mode, rotation_overlay, 
06/04/2022 14:45:02:128, robot_pos_w_timestamp, 1649252611545, 591.17, 256.49, 221.76, 2.41, 0.04, 3.13, tool_force, 0.34, 0.44, -0.04, actual_rep, 8, curr_step, 12, track_size, 77, robot_vel, 8.22, joints_pos, 36.12, 54.37, -20.92, -73.57, 18.99, 53.72, 54.42, tool_torque, 0.236, -0.178, 0.141, tool_momentum, 0.236, -0.175, 0.138, robot_mode, rotation_overlay, 
06/04/2022 14:45:02:277, robot_pos_w_timestamp, 1649252611696, 591.2, 255.32, 221.63, 2.38, 0.04, 3.12, tool_force, -0.15, 0.43, 0.46, actual_rep, 8, curr_step, 12, track_size, 77, robot_vel, 7.48, joints_pos, 36.12, 54.36, -21.09, -73.68, 19.29, 53.69, 56.23, tool_torque, 0.15, -0.054, 0.0040, tool_momentum, 0.15, -0.05, 0.0040, robot_mode, rotation_overlay, 
06/04/2022 14:45:02:434, robot_pos_w_timestamp, 1649252611845, 590.79, 254.15, 222.05, 2.31, 0.04, 3.12, tool_force, -0.77, 0.6, 0.59, actual_rep, 8, curr_step, 12, track_size, 77, robot_vel, 7.3, joints_pos, 36.22, 54.28, -21.35, -73.85, 19.47, 53.72, 60.0, tool_torque, 0.063, 0.133, -0.054, tool_momentum, 0.058, 0.139, -0.054, robot_mode, rotation_overlay, 
06/04/2022 14:45:02:583, robot_pos_w_timestamp, 1649252612016, 590.41, 252.89, 222.49, 2.2, 0.03, 3.12, tool_force, -0.84, 0.27, 0.62, actual_rep, 8, curr_step, 13, track_size, 77, robot_vel, 8.19, joints_pos, 36.32, 54.22, -21.62, -73.98, 19.62, 53.87, 66.05, tool_torque, -0.024, 0.194, -0.118, tool_momentum, 0.016, 0.186, -0.116, robot_mode, rotation_overlay, 
06/04/2022 14:45:02:742, robot_pos_w_timestamp, 1649252612149, 590.13, 251.94, 222.85, 2.13, 0.03, 3.12, tool_force, -0.79, 0.59, 0.53, actual_rep, 8, curr_step, 13, track_size, 77, robot_vel, 7.71, joints_pos, 36.33, 54.15, -21.72, -74.09, 19.64, 53.93, 69.98, tool_torque, 0.041, 0.198, -0.109, tool_momentum, 0.041, 0.196, -0.109, robot_mode, rotation_overlay, 
06/04/2022 14:45:02:891, robot_pos_w_timestamp, 1649252612306, 589.76, 250.72, 223.35, 2.08, 0.03, 3.12, tool_force, -0.19, 0.18, 0.25, actual_rep, 8, curr_step, 13, track_size, 77, robot_vel, 8.37, joints_pos, 36.27, 54.02, -21.72, -74.27, 19.64, 53.93, 72.54, tool_torque, 0.037, -0.012, -0.067, tool_momentum, 0.041, -0.02, -0.066, robot_mode, rotation_overlay, 
06/04/2022 14:45:03:048, robot_pos_w_timestamp, 1649252612456, 589.41, 249.78, 223.76, 2.07, 0.03, 3.12, tool_force, 0.22, 0.67, 0.45, actual_rep, 8, curr_step, 13, track_size, 77, robot_vel, 6.08, joints_pos, 36.21, 53.89, -21.69, -74.45, 19.64, 53.81, 73.08, tool_torque, 0.19, -0.142, 0.018, tool_momentum, 0.182, -0.117, 0.017, robot_mode, rotation_overlay, 
06/04/2022 14:45:03:191, robot_pos_w_timestamp, 1649252612595, 589.02, 249.48, 223.21, 2.07, 0.03, 3.12, tool_force, 0.48, 0.7, 0.06, actual_rep, 8, curr_step, 13, track_size, 77, robot_vel, 7.93, joints_pos, 36.19, 53.88, -21.64, -74.56, 19.57, 53.72, 72.81, tool_torque, 0.209, -0.312, 0.29, tool_momentum, 0.204, -0.324, 0.29, robot_mode, rotation_overlay, 
06/04/2022 14:45:03:385, robot_pos_w_timestamp, 1649252612746, 588.79, 248.43, 223.39, 2.11, 0.03, 3.12, tool_force, 1.07, 0.68, 0.31, actual_rep, 8, curr_step, 13, track_size, 77, robot_vel, 7.62, joints_pos, 36.14, 53.83, -21.67, -74.62, 19.51, 53.88, 70.66, tool_torque, 0.176, -0.395, 0.459, tool_momentum, 0.184, -0.392, 0.459, robot_mode, rotation_overlay, 
06/04/2022 14:45:03:487, robot_pos_w_timestamp, 1649252612900, 588.25, 247.19, 223.92, 2.18, 0.03, 3.13, tool_force, 1.37, 0.88, -0.2, actual_rep, 8, curr_step, 13, track_size, 77, robot_vel, 9.37, joints_pos, 36.02, 53.65, -21.55, -74.84, 19.38, 53.82, 66.43, tool_torque, 0.32, -0.542, 0.536, tool_momentum, 0.319, -0.539, 0.536, robot_mode, rotation_overlay, 
06/04/2022 14:45:03:692, robot_pos_w_timestamp, 1649252613050, 587.63, 245.82, 224.57, 2.28, 0.03, 3.13, tool_force, 0.89, 1.03, -0.04, actual_rep, 8, curr_step, 14, track_size, 77, robot_vel, 10.09, joints_pos, 35.84, 53.44, -21.36, -75.08, 19.26, 53.77, 60.79, tool_torque, 0.42, -0.533, 0.554, tool_momentum, 0.418, -0.527, 0.553, robot_mode, rotation_overlay, 
06/04/2022 14:45:03:790, robot_pos_w_timestamp, 1649252613218, 586.94, 244.31, 225.15, 2.36, 0.03, 3.13, tool_force, 0.47, 1.1, 0.15, actual_rep, 8, curr_step, 14, track_size, 77, robot_vel, 10.96, joints_pos, 35.7, 53.22, -21.26, -75.36, 19.19, 53.68, 55.82, tool_torque, 0.457, -0.455, 0.538, tool_momentum, 0.451, -0.448, 0.536, robot_mode, rotation_overlay, 
06/04/2022 14:45:03:992, robot_pos_w_timestamp, 1649252613355, 586.38, 243.08, 225.61, 2.4, 0.03, 3.13, tool_force, 0.66, 0.99, -0.03, actual_rep, 8, curr_step, 14, track_size, 77, robot_vel, 10.75, joints_pos, 35.67, 53.09, -21.29, -75.56, 19.17, 53.68, 53.51, tool_torque, 0.423, -0.418, 0.494, tool_momentum, 0.427, -0.416, 0.494, robot_mode, rotation_overlay, 
06/04/2022 14:45:04:100, robot_pos_w_timestamp, 1649252613506, 585.77, 241.9, 226.16, 2.41, 0.03, 3.14, tool_force, -0.03, 0.8, 0.11, actual_rep, 8, curr_step, 14, track_size, 77, robot_vel, 8.47, joints_pos, 35.68, 52.96, -21.37, -75.75, 19.17, 53.72, 52.81, tool_torque, 0.276, -0.232, 0.412, tool_momentum, 0.275, -0.234, 0.412, robot_mode, rotation_overlay, 
06/04/2022 14:45:04:267, robot_pos_w_timestamp, 1649252613646, 585.49, 241.69, 225.73, 2.41, 0.03, 3.14, tool_force, -0.02, 0.25, -0.23, actual_rep, 8, curr_step, 14, track_size, 77, robot_vel, 1.56, joints_pos, 35.68, 52.97, -21.37, -75.81, 19.17, 53.7, 53.04, tool_torque, 0.209, -0.185, 0.165, tool_momentum, 0.215, -0.192, 0.164, robot_mode, rotation_overlay, 
06/04/2022 14:45:04:402, robot_pos_w_timestamp, 1649252613793, 585.4, 240.81, 225.73, 2.38, 0.03, 3.14, tool_force, -0.03, 0.42, 0.38, actual_rep, 8, curr_step, 14, track_size, 77, robot_vel, 6.25, joints_pos, 35.69, 52.95, -21.51, -75.91, 19.45, 53.7, 54.64, tool_torque, 0.154, -0.095, 0.0070, tool_momentum, 0.164, -0.093, 0.0060, robot_mode, rotation_overlay, 
06/04/2022 14:45:04:565, robot_pos_w_timestamp, 1649252613944, 584.78, 239.76, 226.24, 2.31, 0.03, 3.13, tool_force, -0.85, 0.66, 0.62, actual_rep, 8, curr_step, 14, track_size, 77, robot_vel, 8.41, joints_pos, 35.8, 52.84, -21.77, -76.11, 19.67, 53.72, 58.27, tool_torque, 0.077, 0.144, -0.044, tool_momentum, 0.071, 0.148, -0.045, robot_mode, rotation_overlay, 
06/04/2022 14:45:04:729, robot_pos_w_timestamp, 1649252614095, 584.25, 238.73, 226.75, 2.22, 0.03, 3.13, tool_force, -0.92, 0.23, 0.31, actual_rep, 8, curr_step, 15, track_size, 77, robot_vel, 7.05, joints_pos, 35.87, 52.76, -21.97, -76.27, 19.82, 53.83, 63.68, tool_torque, -0.027, 0.203, -0.083, tool_momentum, -0.023, 0.196, -0.083, robot_mode, rotation_overlay, 
06/04/2022 14:45:04:882, robot_pos_w_timestamp, 1649252614257, 583.64, 237.68, 227.34, 2.13, 0.03, 3.13, tool_force, -0.49, 0.65, 0.58, actual_rep, 8, curr_step, 15, track_size, 77, robot_vel, 7.37, joints_pos, 35.88, 52.63, -22.05, -76.44, 19.84, 53.88, 68.48, tool_torque, 0.06, 0.098, -0.071, tool_momentum, 0.057, 0.103, -0.073, robot_mode, rotation_overlay, 
06/04/2022 14:45:05:041, robot_pos_w_timestamp, 1649252614413, 583.05, 236.63, 227.96, 2.08, 0.03, 3.13, tool_force, -0.07, 0.33, 0.04, actual_rep, 8, curr_step, 15, track_size, 77, robot_vel, 9.08, joints_pos, 35.83, 52.46, -22.04, -76.65, 19.84, 53.85, 71.06, tool_torque, 0.083, -0.047, -0.027, tool_momentum, 0.09, -0.051, -0.026, robot_mode, rotation_overlay, 
06/04/2022 14:45:05:190, robot_pos_w_timestamp, 1649252614569, 582.43, 235.75, 228.53, 2.07, 0.03, 3.13, tool_force, 0.41, 0.4, -0.08, actual_rep, 8, curr_step, 15, track_size, 77, robot_vel, 7.65, joints_pos, 35.73, 52.26, -21.91, -76.9, 19.75, 53.7, 71.7, tool_torque, 0.154, -0.196, 0.074, tool_momentum, 0.163, -0.17, 0.072, robot_mode, rotation_overlay, 
06/04/2022 14:45:05:342, robot_pos_w_timestamp, 1649252614701, 582.06, 235.49, 227.99, 2.07, 0.03, 3.13, tool_force, 0.9, 0.36, -0.42, actual_rep, 8, curr_step, 15, track_size, 77, robot_vel, 8.31, joints_pos, 35.73, 52.28, -21.9, -76.97, 19.7, 53.66, 71.43, tool_torque, 0.225, -0.39, 0.319, tool_momentum, 0.225, -0.39, 0.322, robot_mode, rotation_overlay, 
06/04/2022 14:45:05:493, robot_pos_w_timestamp, 1649252614854, 581.75, 234.89, 228.23, 2.1, 0.03, 3.13, tool_force, 1.01, 0.82, 0.27, actual_rep, 8, curr_step, 15, track_size, 77, robot_vel, 5.93, joints_pos, 35.72, 52.23, -21.92, -77.03, 19.64, 53.76, 69.47, tool_torque, 0.22, -0.421, 0.437, tool_momentum, 0.221, -0.418, 0.437, robot_mode, rotation_overlay, 
06/04/2022 14:45:05:627, robot_pos_w_timestamp, 1649252615007, 581.17, 234.06, 228.81, 2.17, 0.03, 3.13, tool_force, 1.2, 1.11, 0.1, actual_rep, 8, curr_step, 15, track_size, 77, robot_vel, 7.82, joints_pos, 35.64, 52.05, -21.82, -77.23, 19.55, 53.68, 65.46, tool_torque, 0.377, -0.6, 0.528, tool_momentum, 0.379, -0.6, 0.529, robot_mode, rotation_overlay, 
06/04/2022 14:45:05:844, robot_pos_w_timestamp, 1649252615169, 580.5, 233.09, 229.53, 2.28, 0.03, 3.14, tool_force, 0.96, 1.21, 0.18, actual_rep, 8, curr_step, 16, track_size, 77, robot_vel, 5.28, joints_pos, 35.42, 51.8, -21.54, -77.49, 19.35, 53.58, 58.81, tool_torque, 0.49, -0.55, 0.562, tool_momentum, 0.491, -0.555, 0.562, robot_mode, rotation_overlay, 
06/04/2022 14:45:06:150, robot_pos_w_timestamp, 1649252615466, 579.26, 231.23, 230.67, 2.4, 0.02, 3.14, tool_force, 0.38, 0.98, -0.06, actual_rep, 8, curr_step, 16, track_size, 77, robot_vel, 9.08, joints_pos, 35.25, 51.48, -21.37, -77.85, 19.2, 53.52, 52.38, tool_torque, 0.437, -0.415, 0.507, tool_momentum, 0.436, -0.416, 0.507, robot_mode, rotation_overlay, 
06/04/2022 14:45:06:250, robot_pos_w_timestamp, 1649252615612, 578.61, 230.31, 231.24, 2.42, 0.02, 3.14, tool_force, 0.39, 1.2, 0.39, actual_rep, 8, curr_step, 16, track_size, 77, robot_vel, 9.44, joints_pos, 35.25, 51.34, -21.41, -78.03, 19.19, 53.55, 51.58, tool_torque, 0.403, -0.331, 0.439, tool_momentum, 0.403, -0.316, 0.438, robot_mode, rotation_overlay, 
06/04/2022 14:45:06:400, robot_pos_w_timestamp, 1649252615747, 578.46, 230.17, 230.84, 2.41, 0.02, -3.14, tool_force, 0.06, 0.3, -0.1, actual_rep, 8, curr_step, 16, track_size, 77, robot_vel, 8.98, joints_pos, 35.26, 51.38, -21.43, -78.05, 19.19, 53.55, 51.78, tool_torque, 0.197, -0.157, 0.159, tool_momentum, 0.202, -0.152, 0.156, robot_mode, rotation_overlay, 
06/04/2022 14:45:06:553, robot_pos_w_timestamp, 1649252615900, 578.09, 229.49, 231.06, 2.38, 0.02, -3.14, tool_force, -0.37, 0.83, 0.46, actual_rep, 8, curr_step, 16, track_size, 77, robot_vel, 9.19, joints_pos, 35.26, 51.3, -21.47, -78.18, 19.19, 53.55, 53.68, tool_torque, 0.189, -0.069, 0.026, tool_momentum, 0.19, -0.067, 0.026, robot_mode, rotation_overlay, 
06/04/2022 14:45:06:704, robot_pos_w_timestamp, 1649252616052, 577.33, 228.55, 231.74, 2.31, 0.02, 3.14, tool_force, -0.31, 0.55, 0.32, actual_rep, 8, curr_step, 16, track_size, 77, robot_vel, 8.27, joints_pos, 35.27, 51.14, -21.59, -78.41, 19.47, 53.55, 57.23, tool_torque, 0.143, -0.0050, 0.0020, tool_momentum, 0.139, -0.0030, 0.0020, robot_mode, rotation_overlay, 
06/04/2022 14:45:06:865, robot_pos_w_timestamp, 1649252616206, 576.56, 227.68, 232.35, 2.21, 0.02, 3.14, tool_force, -0.48, 0.41, 0.49, actual_rep, 8, curr_step, 17, track_size, 77, robot_vel, 9.4, joints_pos, 35.44, 51.04, -21.9, -78.6, 19.72, 53.64, 62.72, tool_torque, 0.025, 0.113, -0.066, tool_momentum, 0.025, 0.12, -0.069, robot_mode, rotation_overlay, 
06/04/2022 14:45:06:985, robot_pos_w_timestamp, 1649252616364, 575.88, 226.83, 233.03, 2.13, 0.02, 3.14, tool_force, -0.88, 0.73, 0.75, actual_rep, 8, curr_step, 17, track_size, 77, robot_vel, 7.7, joints_pos, 35.49, 50.91, -22.04, -78.78, 19.84, 53.7, 67.24, tool_torque, 0.041, 0.203, -0.11, tool_momentum, 0.04, 0.206, -0.11, robot_mode, rotation_overlay, 
06/04/2022 14:45:07:273, robot_pos_w_timestamp, 1649252616674, 574.42, 225.16, 234.48, 2.07, 0.02, 3.14, tool_force, 0.16, 1.13, 0.62, actual_rep, 8, curr_step, 17, track_size, 77, robot_vel, 8.75, joints_pos, 35.39, 50.53, -21.94, -79.22, 19.76, 53.59, 70.52, tool_torque, 0.249, -0.168, 0.068, tool_momentum, 0.238, -0.164, 0.068, robot_mode, rotation_overlay, 
06/04/2022 14:45:07:476, robot_pos_w_timestamp, 1649252616815, 574.03, 225.06, 234.07, 2.07, 0.02, 3.14, tool_force, 0.45, 0.9, 0.14, actual_rep, 8, curr_step, 17, track_size, 77, robot_vel, 4.82, joints_pos, 35.35, 50.5, -21.84, -79.32, 19.71, 53.47, 70.39, tool_torque, 0.284, -0.318, 0.281, tool_momentum, 0.282, -0.321, 0.281, robot_mode, rotation_overlay, 
06/04/2022 14:45:07:628, robot_pos_w_timestamp, 1649252616968, 573.69, 224.59, 234.31, 2.1, 0.02, 3.14, tool_force, 0.61, 0.93, 0.34, actual_rep, 8, curr_step, 17, track_size, 77, robot_vel, 6.28, joints_pos, 35.35, 50.45, -21.87, -79.37, 19.63, 53.58, 68.44, tool_torque, 0.208, -0.413, 0.433, tool_momentum, 0.202, -0.416, 0.432, robot_mode, rotation_overlay, 
06/04/2022 14:45:07:776, robot_pos_w_timestamp, 1649252617118, 572.85, 223.99, 235.09, 2.17, 0.02, 3.14, tool_force, 0.83, 0.71, -0.2, actual_rep, 8, curr_step, 17, track_size, 77, robot_vel, 8.14, joints_pos, 35.31, 50.27, -21.8, -79.57, 19.55, 53.59, 64.72, tool_torque, 0.273, -0.517, 0.482, tool_momentum, 0.294, -0.519, 0.484, robot_mode, rotation_overlay, 
06/04/2022 14:45:07:936, robot_pos_w_timestamp, 1649252617272, 572.05, 223.32, 235.83, 2.27, 0.02, 3.14, tool_force, 0.49, 0.98, -0.17, actual_rep, 8, curr_step, 18, track_size, 77, robot_vel, 8.86, joints_pos, 35.16, 50.04, -21.58, -79.79, 19.36, 53.51, 59.11, tool_torque, 0.461, -0.484, 0.545, tool_momentum, 0.465, -0.492, 0.545, robot_mode, rotation_overlay, 
06/04/2022 14:45:08:083, robot_pos_w_timestamp, 1649252617435, 571.16, 222.47, 236.61, 2.35, 0.02, -3.14, tool_force, 0.36, 1.11, 0.1, actual_rep, 8, curr_step, 18, track_size, 77, robot_vel, 8.34, joints_pos, 35.0, 49.8, -21.36, -80.03, 19.21, 53.45, 54.17, tool_torque, 0.473, -0.457, 0.54, tool_momentum, 0.475, -0.462, 0.541, robot_mode, rotation_overlay, 
06/04/2022 14:45:08:285, robot_pos_w_timestamp, 1649252617582, 570.39, 221.76, 237.32, 2.4, 0.01, -3.14, tool_force, 0.2, 1.15, 0.33, actual_rep, 8, curr_step, 18, track_size, 77, robot_vel, 8.83, joints_pos, 34.98, 49.63, -21.34, -80.23, 19.18, 53.45, 51.48, tool_torque, 0.47, -0.398, 0.495, tool_momentum, 0.456, -0.397, 0.494, robot_mode, rotation_overlay, 
06/04/2022 14:45:08:596, robot_pos_w_timestamp, 1649252617876, 569.33, 220.8, 237.77, 2.42, 0.01, -3.14, tool_force, 0.03, 0.4, -0.11, actual_rep, 8, curr_step, 18, track_size, 77, robot_vel, 7.64, joints_pos, 34.98, 49.47, -21.37, -80.47, 19.18, 53.48, 50.61, tool_torque, 0.254, -0.221, 0.249, tool_momentum, 0.252, -0.214, 0.249, robot_mode, normal, 
06/04/2022 14:45:08:891, robot_pos_w_timestamp, 1649252618185, 567.29, 219.27, 239.21, 2.33, 0.01, -3.14, tool_force, -1.33, 0.15, 0.05, actual_rep, 8, curr_step, 19, track_size, 77, robot_vel, 8.81, joints_pos, 35.16, 49.11, -21.71, -81.0, 19.61, 53.48, 55.56, tool_torque, -0.041, 0.253, -0.079, tool_momentum, -0.048, 0.241, -0.078, robot_mode, normal, 
06/04/2022 14:45:09:006, robot_pos_w_timestamp, 1649252618339, 563.96, 217.33, 241.94, 2.27, 0.01, -3.14, tool_force, -0.99, 0.59, 0.46, actual_rep, 8, curr_step, 19, track_size, 77, robot_vel, 54.25, joints_pos, 35.22, 48.49, -21.79, -81.74, 19.72, 53.6, 58.41, tool_torque, 0.098, 0.197, -0.063, tool_momentum, 0.089, 0.209, -0.063, robot_mode, normal, 
06/04/2022 14:45:09:159, robot_pos_w_timestamp, 1649252618491, 559.34, 215.24, 244.95, 2.25, 0.0, -3.14, tool_force, -1.68, 1.19, 0.63, actual_rep, 8, curr_step, 20, track_size, 77, robot_vel, 45.58, joints_pos, 35.23, 47.65, -21.69, -82.75, 19.72, 53.55, 59.48, tool_torque, 0.182, 0.182, -0.0040, tool_momentum, 0.201, 0.177, 0.0, robot_mode, normal, 
06/04/2022 14:45:09:309, robot_pos_w_timestamp, 1649252618641, 553.44, 213.07, 248.64, 2.24, 0.0, -3.14, tool_force, -0.8, 0.42, -0.16, actual_rep, 8, curr_step, 21, track_size, 77, robot_vel, 45.81, joints_pos, 35.23, 46.57, -21.48, -84.04, 19.58, 53.33, 59.47, tool_torque, 0.173, 0.015, 0.154, tool_momentum, 0.149, 0.017, 0.154, robot_mode, normal, 
06/04/2022 14:45:09:442, robot_pos_w_timestamp, 1649252618793, 547.6, 211.46, 251.85, 2.24, -0.01, -3.14, tool_force, -0.87, 0.92, 0.46, actual_rep, 8, curr_step, 22, track_size, 77, robot_vel, 45.07, joints_pos, 35.23, 45.58, -21.24, -85.22, 19.49, 53.22, 59.42, tool_torque, 0.317, 0.013, 0.244, tool_momentum, 0.329, 0.019, 0.244, robot_mode, normal, 
06/04/2022 14:45:09:642, robot_pos_w_timestamp, 1649252618956, 541.37, 210.05, 255.09, 2.24, -0.02, -3.14, tool_force, -0.67, 0.73, 0.22, actual_rep, 8, curr_step, 23, track_size, 77, robot_vel, 42.61, joints_pos, 35.26, 44.54, -20.97, -86.47, 19.38, 53.03, 59.41, tool_torque, 0.251, 0.041, 0.23, tool_momentum, 0.253, 0.042, 0.229, robot_mode, normal, 
06/04/2022 14:45:09:739, robot_pos_w_timestamp, 1649252619108, 535.62, 208.95, 258.01, 2.24, -0.02, -3.14, tool_force, -1.16, 1.21, 0.53, actual_rep, 8, curr_step, 24, track_size, 77, robot_vel, 43.58, joints_pos, 35.32, 43.63, -20.79, -87.58, 19.33, 52.87, 59.41, tool_torque, 0.293, 0.102, 0.221, tool_momentum, 0.32, 0.095, 0.221, robot_mode, normal, 
06/04/2022 14:45:09:942, robot_pos_w_timestamp, 1649252619261, 529.82, 207.96, 261.5, 2.24, -0.03, -3.14, tool_force, -1.1, 0.76, 0.2, actual_rep, 8, curr_step, 25, track_size, 77, robot_vel, 44.47, joints_pos, 35.45, 42.62, -20.66, -88.73, 19.29, 52.67, 59.41, tool_torque, 0.276, 0.118, 0.198, tool_momentum, 0.275, 0.119, 0.198, robot_mode, normal, 
06/04/2022 14:45:10:040, robot_pos_w_timestamp, 1649252619427, 523.62, 207.17, 266.58, 2.24, -0.03, 3.14, tool_force, -1.21, 1.04, 0.14, actual_rep, 8, curr_step, 26, track_size, 77, robot_vel, 54.73, joints_pos, 35.66, 41.43, -20.59, -89.93, 19.23, 52.48, 59.42, tool_torque, 0.268, 0.146, 0.191, tool_momentum, 0.265, 0.149, 0.191, robot_mode, normal, 
06/04/2022 14:45:10:282, robot_pos_w_timestamp, 1649252619566, 518.81, 206.72, 272.04, 2.24, -0.03, 3.13, tool_force, -1.43, 1.16, 0.56, actual_rep, 8, curr_step, 27, track_size, 77, robot_vel, 49.4, joints_pos, 35.89, 40.35, -20.58, -90.81, 19.01, 52.47, 59.41, tool_torque, 0.278, 0.168, 0.192, tool_momentum, 0.283, 0.17, 0.192, robot_mode, sine_overlay, 
06/04/2022 14:45:10:349, robot_pos_w_timestamp, 1649252619703, 516.88, 206.21, 272.96, 2.25, -0.03, 3.13, tool_force, -0.6, 0.96, -0.33, actual_rep, 8, curr_step, 27, track_size, 77, robot_vel, 23.58, joints_pos, 35.93, 40.09, -20.53, -91.21, 18.91, 52.09, 59.39, tool_torque, 0.36, -0.136, 0.262, tool_momentum, 0.341, -0.132, 0.261, robot_mode, sine_overlay, 
06/04/2022 14:45:10:672, robot_pos_w_timestamp, 1649252620028, 516.76, 209.49, 278.67, 2.26, -0.02, 3.13, tool_force, -1.29, 0.48, 0.47, actual_rep, 8, curr_step, 28, track_size, 77, robot_vel, 15.12, joints_pos, 36.25, 39.52, -20.43, -91.01, 18.17, 52.45, 59.59, tool_torque, 0.135, 0.179, 0.065, tool_momentum, 0.153, 0.185, 0.067, robot_mode, sine_overlay, 
06/04/2022 14:45:10:855, robot_pos_w_timestamp, 1649252620179, 514.89, 208.81, 282.88, 2.27, -0.02, 3.13, tool_force, -1.24, 1.08, 0.79, actual_rep, 8, curr_step, 28, track_size, 77, robot_vel, 48.96, joints_pos, 36.38, 38.9, -20.44, -91.29, 17.48, 52.74, 59.4, tool_torque, 0.14, 0.09, 0.25, tool_momentum, 0.135, 0.08, 0.253, robot_mode, sine_overlay, 
06/04/2022 14:45:11:008, robot_pos_w_timestamp, 1649252620336, 508.66, 204.64, 284.62, 2.27, -0.01, 3.13, tool_force, -1.43, 1.46, 0.73, actual_rep, 8, curr_step, 29, track_size, 77, robot_vel, 51.6, joints_pos, 36.5, 37.85, -20.44, -92.82, 16.91, 51.94, 59.25, tool_torque, 0.322, 0.19, 0.275, tool_momentum, 0.325, 0.189, 0.275, robot_mode, sine_overlay, 
06/04/2022 14:45:11:157, robot_pos_w_timestamp, 1649252620486, 505.87, 205.02, 291.84, 2.29, 0.0, 3.12, tool_force, -1.04, 0.71, 0.17, actual_rep, 8, curr_step, 30, track_size, 77, robot_vel, 51.73, joints_pos, 36.8, 36.78, -20.44, -93.28, 16.21, 51.89, 59.01, tool_torque, 0.141, 0.069, 0.242, tool_momentum, 0.132, 0.066, 0.242, robot_mode, sine_overlay, 
06/04/2022 14:45:11:314, robot_pos_w_timestamp, 1649252620639, 506.87, 209.64, 297.03, 2.3, 0.0, 3.12, tool_force, -0.65, -0.41, 0.67, actual_rep, 8, curr_step, 31, track_size, 77, robot_vel, 51.8, joints_pos, 37.22, 36.55, -20.43, -92.72, 15.67, 52.24, 59.39, tool_torque, -0.104, 0.06, 0.062, tool_momentum, -0.117, 0.055, 0.063, robot_mode, sine_overlay, 
06/04/2022 14:45:11:468, robot_pos_w_timestamp, 1649252620796, 509.72, 215.25, 303.02, 2.31, 0.01, 3.12, tool_force, -1.34, -0.31, 0.4, actual_rep, 8, curr_step, 31, track_size, 77, robot_vel, 51.02, joints_pos, 37.61, 36.58, -20.44, -91.57, 14.99, 53.31, 59.9, tool_torque, -0.166, 0.211, -0.025, tool_momentum, -0.139, 0.199, -0.022, robot_mode, sine_overlay, 
06/04/2022 14:45:11:624, robot_pos_w_timestamp, 1649252620963, 508.02, 215.47, 306.89, 2.31, 0.01, 3.13, tool_force, -1.5, 0.36, 0.48, actual_rep, 8, curr_step, 31, track_size, 77, robot_vel, 29.16, joints_pos, 37.9, 36.12, -20.57, -91.71, 14.34, 53.78, 60.16, tool_torque, -0.059, 0.309, -0.045, tool_momentum, -0.059, 0.302, -0.044, robot_mode, sine_overlay, 
06/04/2022 14:45:11:774, robot_pos_w_timestamp, 1649252621106, 503.06, 211.61, 307.19, 2.31, 0.01, 3.13, tool_force, -1.25, 1.63, 1.87, actual_rep, 8, curr_step, 32, track_size, 77, robot_vel, 44.66, joints_pos, 37.92, 35.35, -20.61, -92.94, 14.21, 53.18, 59.97, tool_torque, 0.283, 0.246, 0.218, tool_momentum, 0.267, 0.25, 0.216, robot_mode, sine_overlay, 
